term,mean_tfidf
correspondientes,0.0031271581703017563
citada,0.0031269164303164405
verdad,0.0031269013618340077
dos horas,0.0031260146151819985
testimonios,0.003125315077700432
hechos circunstancias,0.0031231688651959188
parcial,0.003122236801872517
mano,0.003121600881286991
tomar,0.0031199964498158437
libertades,0.0031172486557432843
policia,0.00311640429176754
día hoy,0.003106065319664577
natural,0.0031013143095111923
banco,0.003098964143600831
aire,0.0030966057430876544
propia,0.003096525099029191
previo,0.0030960059256808573
queda,0.0030955323804303663
aún,0.003094417701933734
media,0.003094322823126987
reg,0.0030933559918211936
seguridad estado,0.0030919352829573725
dispuesto artículo,0.003088109099752329
puerto,0.0030878684008662826
destacar,0.0030870568630248776
ordenó,0.0030867428652125058
parque,0.0030867349772881153
careo,0.003086278243557091
caballería,0.003080164294082639
llegó,0.003078865642794236
tribunal supremo,0.003078408078164014
alguno,0.0030758527276893606
comunes,0.003069618848117815
comunica,0.0030696186902608212
mujer,0.003069138409391348
tráfico,0.0030658434926371936
solicitó,0.0030632131115760127
objetivo,0.0030614485164320655
reina,0.0030612361232255484
seis,0.0030587248694489157
movimientos,0.0030575564196897334
años prisión,0.003057550028738839
transmisiones,0.003056171397428604
mediante,0.003052406506711459
familia,0.00304963591205942
compañeros,0.003048829282233777
amenaza,0.0030478644528695188
lista,0.0030457651831784344
sentimientos,0.003039097781817714
oído,0.003032797288758552
dió,0.0030318896202425854
tratamiento,0.0030258245799545725
elementos,0.0030242709079813523
continúa,0.003024009556587038
dem,0.003020482577295015
hacerse,0.00301998433496097
separación,0.0030196887572495226
nación,0.0030166457205919677
objeto,0.0030151523843312813
segundo,0.0030118797615655336
pone manifiesto,0.0030095966515674183
perea,0.0030083207169578686
llamó,0.003002333180824802
alfonso,0.003002007909188846
golpistas,0.0030018587388386956
centro superior,0.0030006813186557214
raíz,0.0029948729900419625
rfa,0.00299097797391443
ejemplar,0.0029881001654470047
gobernador civil,0.002981293013984113
dirección general,0.002980867434461406
independencia,0.0029803018195994403
recibió,0.0029798514903605165
cambio,0.0029798444555044143
capitanía,0.0029796634809840386
graves,0.002978479308100372
menor,0.00297553430446054
título,0.002975450158851187
tensión,0.002970463611354184
solicitado,0.0029703582903429873
total,0.0029702549938909347
comienza,0.0029696126256658914
naval,0.0029691165086418846
miláns bosch,0.0029658706661664447
conoció,0.002956939210118379
marcha,0.002955120526026187
permanente,0.002952398346743986
alegato,0.0029509955199409923
boza,0.002947879916339469
corona,0.002933309737383286
comunista,0.002931498712914555
produjo,0.002928764293319589
actitudes,0.0029286500694026725
armas,0.002923608460009291
dinero,0.00292344340163789
coronel escandell,0.0029210892432316306
conformidad,0.002918989515411349
origen,0.002918744555393406
intentos,0.0029186519178278736
tales,0.0029157969201676986
puedan,0.002912690971989253
histórico,0.0029105924685814484
directivos,0.0029090297715751155
telefónica,0.0029084754530105416
cuba,0.0029064208548537367
poner manifiesto,0.0029060763053004057
ejecutivo,0.002904817012353189
hermano,0.002904244216231503
londres,0.0029022348199199705
telefónicas,0.002898142530133656
cabo monge,0.0028963056249324843
hiciera,0.0028945988660372735
gomez iglesias,0.0028903763655282436
declaración capitán,0.0028882966550612572
ignacio,0.0028878227817385133
hoja,0.002886575649047436
españoles,0.002884891791224114
eta,0.0028845042558124446
ánimo,0.0028825618729840107
huelga,0.00287670938803137
alcalá,0.0028750200732003345
consideraciones,0.002869762604843996
tendría,0.002869447122790495
viene,0.002869184604840969
lealtad,0.0028691571842358048
condena,0.002862860535080965
principios,0.002860791355323375
ordenanzas,0.002860565109460915
existente,0.0028575225111079263
lopez,0.0028543099349076185
negativa,0.002850918036435751
meer,0.002848880137926703
práctica,0.0028485914977353743
pesar,0.002848239172088339
alto,0.0028476243417538192
conveniencia,0.002845931627876937
psoe,0.0028452783254637433
seguido,0.0028435512079078157
ausencia,0.002843002145750092
esperar,0.0028372673564295786
lado,0.002833477474285291
mejor,0.002826748465740393
figura,0.0028227758927097555
ocupación congreso,0.002816610845644663
alfonso armada,0.0028152864695959413
capitan,0.002815138270269839
hotel,0.002812768876903264
asi,0.0027991091272827366
información situación,0.0027967557422594316
económica,0.0027943646801366303
muñoz perea,0.0027930935028248794
calma,0.002792541470212399
decidido,0.0027919390076495934
dan,0.002781749846872895
armados,0.002779945546051778
comentario,0.002777302628574619
corresponde,0.0027756615809617414
policía nacional,0.0027694761066815025
estudio,0.0027684829762602207
líneas,0.002767465861654443
ministerio interior,0.0027637659141911725
fines,0.002759449257091171
prestigio,0.0027584873142774574
elvas,0.002756412110510519
separación servicio,0.002755646497486443
coroneles,0.00274608175997878
habiendo,0.002745167812102435
acusación,0.0027446060471541423
piso,0.0027444041767859684
castillo,0.002744393349426101
legales,0.0027423536732868155
limitó,0.0027414931770901674
encontraba,0.00273920345076645
superior policia,0.0027341640755615985
academia,0.0027332919915786305
emisora,0.0027314688328422434
orden constitucional,0.0027273349342057844
congreso estados,0.0027263101061022997
interrogatorios,0.002725180345984954
inició,0.0027240930004113696
presidente tribunal,0.0027236788242093047
modo,0.002722651774808829
todavía,0.002722053570465982
vale,0.002721552332006562
proceder,0.0027191677512521037
intentó,0.0027181955573909273
pelos,0.002716672761797928
permanencia,0.002715675848087918
alguien,0.0027131567259844973
comité,0.0027116401784744205
precisamente,0.0027095006150394513
general director,0.00270739450558782
presidente reagan,0.002700138142649084
provisional,0.0026990662446075286
internacional,0.0026984021474658042
intereses,0.002698399435926967
ésta,0.002692379614643708
empleado,0.0026920539875664724
policial,0.0026917643038022548
coche,0.0026884461856820662
sec,0.0026872537022154725
arribas,0.002683813009261381
sanz arribas,0.002683813009261381
general jaime,0.002682663006081846
autoridades,0.0026795386560470296
convocatoria,0.0026765049517774695
estaba destinado,0.0026762587470338427
vuelto,0.0026754581654421933
remite,0.0026749651997910297
vicente,0.002673136931287409
arenas,0.0026728326631453633
económicas,0.002670564998824112
resumen,0.0026703334676785925
jefatura superior,0.002668685400957756
será,0.0026678883177401742
iniciar,0.002667743105620059
hicieron,0.002664747848634778
copia,0.0026632709122217857
dusmet,0.0026544060695623106
pidió,0.002654326485993135
asistentes,0.002653010926543579
decisiones,0.0026523709096559858
alcance,0.0026519867402578106
realizada,0.0026481325476128137
certificación,0.0026433952440184216
organizaciones,0.0026433842741524984
claramente,0.002642038807879338
alemania,0.002639145689995707
directamente,0.0026385123926384126
entra,0.002637291698219804
paso,0.0026341970754309336
garcía escudero,0.0026326922398082434
correcto,0.0026325503230086983
fernandez,0.0026262478142496577
gris,0.002626126837001478
menendez vives,0.002624074632338261
golpista,0.0026175034095528285
gutiérrez,0.002617069733439823
mujeres,0.002612534697993193
mellado,0.0026123429100194523
vamos,0.0026116421638159967
ido,0.002606481899567125
consecuencias,0.0026056306441067977
imagen,0.002603311207573263
declaraciones general,0.0026029181931901024
centros,0.0026017563603250183
realiza,0.0025986859432739263
gil,0.0025982287991047175
jefe guardia,0.0025964605563967512
firmes,0.002594969091378004
sumario,0.002593972548562019
relativa,0.00259146502688699
abrazo,0.002586632141692931
descanso,0.0025864087176412365
año,0.002586006335688081
involucionistas,0.0025838010489063834
habla,0.0025827608300580582
sociales,0.0025818472222432
responsables,0.0025812286201198423
tentativa golpe,0.002580670244669546
fuentes,0.002580317191152509
frase,0.0025793627529998252
hacerlo,0.0025791853764416924
mayor ejército,0.0025782576811698176
pese,0.002576315973366355
coup,0.0025759151267590557
reales,0.002575123525369477
proyectos,0.002574786412556874
ruptura,0.0025730593329904737
mejores,0.0025715057492303214
satisfacción,0.0025712267701959784
fiscal togado,0.002567017202812975
única,0.002565544667717176
deberá,0.0025596462678434463
anterioridad,0.0025531947057849634
alvarez arenas,0.0025509011086584724
razón,0.0025502267087131932
madrid febrero,0.0025451581509294235
asegura,0.0025438728734417607
abandonar,0.002541907653042535
empresa,0.0025405114041128275
zaragoza,0.002540333472882502
clima,0.0025391560778590164
traslado,0.0025383223659725816
tendrá,0.002537505654313457
sánchez valiente,0.002535201968734254
gobierno español,0.002533839688068994
santiago,0.0025309415754862733
medida,0.002530833985627772
podido,0.0025301865719079292
gracias,0.0025300490914258104
cierta,0.0025267970554223285
expresado,0.002523815644131571
adoptar,0.002523717196223204
fernando,0.0025229904374554344
obedecer,0.002522671415789435
único,0.002519002037615963
gral gabeiras,0.0025182707919837732
ciertos,0.0025151267160511527
believe,0.0025104556995388634
permanece,0.002510248441514997
arresto,0.0025072333674922
comte,0.0025059638268212885
iberoamerica,0.002505593120834567
tentativa,0.002504287174381776
concepto,0.0025037760955058832
pasar,0.002503602654654134
resolución congreso,0.002502274243651845
exponer,0.002501102099213515
menos veces,0.002500960160395282
exposición,0.0025004889404104166
señores,0.0024993715798763737
insistir,0.002498231754642425
tierra,0.002497257794483784
indagatoria,0.0024956905923127367
capitania,0.0024955757536710746
ramos,0.002494862089785484
toma,0.002493934363320605
secretario estado,0.002491838873347916
all,0.002491586734888731
suceso,0.002491134382394087
lastra,0.002488505781092303
alcalde,0.002487039792662543
preparación,0.0024847927132192393
salazar,0.002483834478982889
pavía,0.002482517082521793
radioteléfonos,0.0024821960597365914
fase,0.0024795332910435355
palabras,0.002477631754105634
diversos,0.002475544431831371
podía,0.002472666829268501
recientemente,0.002472478611973742
afirmaciones,0.0024721606737532543
preocupación,0.0024690549404849152
función,0.0024673213829904755
problema,0.0024655749709612826
habría,0.0024653162287179586
hoja servicios,0.002463382563129045
militar separación,0.002460680911994207
conocimiento efectos,0.0024593023358187465
huelga general,0.002457034207484787
reconoce,0.002456688260564637
madre,0.002455933611567412
nombramiento,0.002455044289190552
primeras,0.002454951221416819
enrique,0.0024521178147263577
garcia almenta,0.002451165087423928
dando,0.002450105304455329
text,0.002450042544124161
esquivel,0.002448143731983231
institución,0.0024432375423400466
puerta,0.002443141906288127
éxito,0.002439249762631068
declaración indagatoria,0.0024333458562537133
actualmente,0.00243203532453502
mixta,0.0024312420050650457
publica,0.0024310683999517846
resulta,0.0024300707600802313
eme,0.0024299173550016416
duda,0.002428377360329296
hemiciclo,0.002424657265602141
numerosos,0.0024238537009034214
consejo guerra,0.00242017851070043
determinados,0.0024191362916321556
mencionado,0.0024189728650366605
saenz,0.0024178871100451484
identificado,0.002417162882764477
recibe,0.0024153902201350446
autobuses,0.002415359208116962
gente,0.0024138554022308874
cabeza,0.002413195184460687
ejércitos,0.0024130060397812452
señala,0.002408080162175804
iii,0.0024075199369914912
operacion,0.0024073674178711453
sesión hoy,0.00240646339042587
interrogatorio fiscal,0.0024062113684075966
aparece,0.002406047059953389
mandaba,0.0024043231078477926
deber,0.0024036596722702636
solidaridad,0.002403626543662405
don josé,0.0024027110787336724
uniforme,0.002400371240017994
sabía,0.002399200337194412
quiso,0.002398930971277293
análisis,0.0023974156964478265
despliegue,0.0023968723340846813
coronel infantería,0.0023962740864588153
existen,0.002395322837187769
cuestiones,0.0023938689306328884
fondo,0.002392494719835277
provisionales,0.00239200935116272
general gutiérrez,0.0023900647237600978
tercera,0.002389144116090643
izquierdo,0.002388174828534345
reacción,0.002387997259254507
gral milans,0.0023869729752738797
nuñez,0.0023869542344546264
importancia,0.0023845909539527955
pena años,0.002384148989773493
mas oliver,0.0023824472535994797
calahorra,0.0023787158134932805
malestar,0.002377856904364585
navío menéndez,0.002376356361164898
capitán batista,0.0023758477932758013
dicen,0.002375839172580173
mal,0.002375588740554602
justo,0.0023751501326591848
enteró,0.0023750499860480884
rafael,0.002371353999256462
fracaso,0.0023711051127480727
remisión,0.0023685841904402707
concretas,0.0023684371088999634
pacto,0.0023678935809027216
posición,0.0023671420558360494
difusión,0.002366782371284972
contenido,0.0023622532773399725
autor,0.0023590014045465663
posibles,0.002357597229494629
relato,0.002356408673337056
junta jefes,0.002354059248448186
santa,0.0023517379483529656
impresiones,0.002351056860912986
depuración,0.0023487427329249738
expectación,0.0023455566188292877
silva,0.002343929728998001
declarado,0.0023428404303294384
terrorista,0.0023422864936378037
alerta,0.002341440890269125
asesor,0.0023410141287819406
presentó,0.0023368110887615414
actuó,0.0023338683953266046
interrogatorio capitán,0.0023312592462930567
atrás,0.0023311304267766533
dtor informativa,0.0023308983127912227
cuatro,0.0023308230518320114
últimas,0.0023303421613771387
legalidad,0.002329788641113654
firmado,0.002329109606372655
causado,0.002328071585583015
personalidades,0.0023274526423419616
conocido,0.002326761131773741
independiente,0.002322681173859227
reconocer,0.0023214229548911692
absoluta,0.0023197087397566337
delito rebelión,0.0023195734133812677
llamadas,0.002319284620486041
procedente,0.0023192601520986523
padre,0.002314508478141788
amistad,0.002313937156272751
mismo tiempo,0.002311844534544437
presentes,0.002311083103857252
cuya,0.002308079762395628
propias,0.0023073006265662954
error,0.002307271154673433
producirse,0.0023036223498902933
mismo sentido,0.0023033305841102685
nieto,0.002302320587245595
grado,0.002298540208319858
carres,0.0022977939478302134
buenos,0.0022977607928232366
aseguró,0.0022952865075746543
pasado día,0.002292726631385904
refiere,0.002290675985026753
presidente calvo,0.002290357423523488
responder,0.002290036228611847
referencias,0.002289179836676216
dirigidas,0.002287721699937375
conclusiones provisionales,0.002287233217789656
novalvos,0.002283453090290179
reserva,0.0022834184359605296
registro,0.0022828966352291913
orden público,0.002282786468140407
costa,0.0022791769058706146
declaración teniente,0.0022782653704015027
decía,0.0022763677470374584
misiones,0.0022756527665433327
especialmente,0.0022745332288828927
martín fernández,0.0022717181345231464
idea,0.0022707982042727472
conocimiento previo,0.002270129340633616
avión,0.0022694833606012833
comunicar,0.0022675270305127465
interrogatorio general,0.002266535373042708
honor comunicar,0.002263210438239898
defender,0.002262102960616204
requerimiento,0.0022616870102658082
comunicó,0.0022565615944246417
capacidad,0.002255737162124147
relación hechos,0.0022555830823608345
admiración,0.0022542661607783928
dime,0.0022537317491365767
acompañado,0.002253039431572817
involución,0.002252369340783395
reales ordenanzas,0.0022516389280129567
implicar,0.0022484962022305635
dichos,0.002243899979166941
bando,0.0022435504822663514
armada comyn,0.002241880589879366
comyn,0.002241880589879366
quizá,0.0022395452845131105
gutiérrez mellado,0.0022384506981864816
cuantos,0.002236561627805445
brigada interior,0.002236453403999816
impresión,0.0022356664905980594
martínez,0.0022352893431408115
órdenes rey,0.002234858829311904
sanmartín,0.002234754383303874
pce,0.002234447198008307
convicción,0.002233298467644517
ramón,0.0022325499605610356
acuartelamiento,0.0022324537691641388
iniciación,0.0022290635202468854
representación,0.002228644470755878
parlamentarios,0.002228408656693518
ejemplo,0.002228259533550954
concreto,0.0022277593229197176
amigo,0.002226522626508169
sentir,0.0022256019047061488
formación,0.0022238272024496064
contestó,0.0022232299090693733
enlace,0.002222144159820053
pidiendo,0.002218948997758687
paros,0.0022188892130857447
tenientes guardia,0.002218507732360194
concreta,0.0022183557790995245
dignidad,0.002216907051375019
produce,0.002213025896762864
inmediaciones,0.002212509557151217
gómez salazar,0.0022106365690881336
aceptó,0.0022102475926145462
palacio congreso,0.0022092355476808073
exomo,0.0022082739208744515
general zona,0.002208173619125484
toledo,0.002206960317929166
isabel,0.0022054616834937106
posiblemente,0.002204690374060927
leopoldo,0.0022033516803170844
forces,0.002202950849713245
aparentemente,0.0022021097095584036
recomendación,0.002199156218711847
portátiles,0.0021990386908192234
recientes,0.0021989556578741825
inmediata,0.002197731549118307
capitán acera,0.0021976027435882364
ugt,0.0021971515267415237
general cabrera,0.0021966315788472445
cabrera,0.0021966315788472445
casación,0.0021922627432826385
necesidades,0.002190849444877771
zugasti,0.002190763044466902
actuacion,0.002187343409990414
seguida,0.0021841055501882973
material,0.0021820727122727887
jefe superior,0.002180174555708063
intervenido,0.0021786917047803096
oportuno,0.00217839147165046
hacía,0.002178079455335406
dictado,0.002177591609311399
dichas,0.002177207867075841
saludo,0.002176769878563469
democrática,0.00217643144313226
resultado,0.0021762605374850306
servicio defensa,0.0021761227332590108
sola,0.0021760865754403983
día marzo,0.0021755175391353137
ocupa,0.0021751439795373957
clara,0.002168456859780177
tenido lugar,0.0021677486495888885
lópez silva,0.0021677241797704453
incidir,0.002167388382245242
elecciones,0.002165596960184665
jurídica,0.0021651017703944032
llevaba,0.0021648514442351064
camilo menendez,0.0021640625990023573
gómez garcía,0.002164036377041099
haberse,0.0021626945461957897
interrogado,0.002161844301735688
línea mando,0.0021616436451075863
leopoldo calvo,0.002158778974521806
administración,0.0021561324283618363
hipótesis,0.002152592074121476
servicios especiales,0.0021518795644796824
alcázar,0.0021511218432125607
destinados,0.002150882918190083
juan gris,0.002149696660932352
crear,0.0021491890891485402
procesados defensores,0.002148063822134454
oficio,0.002146251377942899
sienten,0.002145642352705457
civil josé,0.0021435727006533104
dadas,0.002143469763747608
lucha,0.002140976393325025
confirmar,0.0021383391170087637
numero,0.0021362593039129458
jurisdicción,0.002134778932593084
galaxia,0.0021336461009946934
cabe,0.002133209394349215
novedades,0.002132971515525424
expone,0.002131995830849365
elevado,0.002131651723724153
cor,0.002131356046663388
unido,0.002131262943991694
primera declaración,0.002130395600810496
directa,0.002126833592539208
capitán infantería,0.0021240981442486053
gral juste,0.0021233434957260225
expuesto,0.002122849180246491
málaga,0.002122507437946259
informativo,0.0021202748155300143
respuestas,0.0021171615281347415
buen,0.0021171248229179423
últimos acontecimientos,0.002114262309892127
confidencial,0.0021141243111448852
definitiva,0.0021114272153243186
contar,0.0021112316147349273
igpn,0.002111015475551777
buscar,0.0021092845780213013
trato,0.002108991368086585
similar,0.0021066410822387534
region,0.0021065146500377297
comenta,0.0021056773879236765
tendencias,0.002104903560082938
politica,0.0021033017517234744
tuviera,0.002101162858875358
vio,0.0020989697370605858
piensa,0.0020972191614216404
comando,0.0020934795613078813
coronel sanmartín,0.00209343520079727
día siguiente,0.0020910810913870237
uruguay,0.0020903226526916684
económico,0.002090026119978281
comunicado radio,0.0020886346994827315
valladolid,0.002087018346111685
diciembre,0.0020852433285309282
frases,0.0020831416764952424
moncloa,0.002082838238262144
efectivamente,0.0020808349759570185
países,0.002080489883181785
mando militar,0.002079992555486553
detalles,0.0020797865189524237
dirigida,0.002078657363277736
capitanías,0.0020715161497213545
personalidad,0.0020709551819910526
declara,0.0020707791988347993
afirmación,0.00206897521232947
aquellos,0.0020671511435705597
sesiones,0.0020670738196745036
carmen,0.002062770692158255
desarrollo sesión,0.002062621350600816
miembro,0.002061882035785716
violentos,0.002056963576499371
niveles,0.0020569178567147526
ciudadanos,0.0020559784689649155
debería,0.002052261320888727
inmediatamente,0.0020518713727438655
duración,0.0020465452038126624
estaría,0.0020459236512865766
manifestar,0.0020453399138725204
presidencia,0.0020448712464874643
digo,0.0020443922151697587
cámara comunes,0.0020434544070773893
acorazada,0.002042981294809458
intendencia,0.0020420224122136123
gutierrez,0.0020403867648807433
preventiva,0.002040259768164024
boch,0.0020376725946067466
milans boch,0.0020376725946067466
operativo,0.0020367614634430385
probable,0.0020366164950523834
años embajador,0.0020353367488239833
region militar,0.002034888135626478
pide libre,0.0020333221586496994
country,0.002032777124144501
general prieto,0.0020310193113496915
continuando,0.0020310125773498563
interrogatorio coronel,0.0020308067303159275
voluntad,0.00202486806967569
celebración,0.0020244435277771444
villaviciosa,0.0020235265164100435
defensa general,0.0020231549853888683
reglamento,0.0020229198359158706
plazo,0.0020224067775324373
recurrir,0.0020217415997734953
indirectamente,0.0020215026569197843
paz,0.002020836474741807
bases,0.002019645228385132
cuales,0.0020191715922601283
valoración,0.0020158246270102482
debemos,0.002015322295923906
relativas,0.002015237189094094
sevilla,0.0020130641048871603
características,0.0020130379222742106
pelo,0.002011070017768607
preguntas fiscal,0.002010443730687736
deduce,0.002010133104292653
preparado,0.0020044668470757493
cree,0.0020040829015241348
ibañez ingles,0.002002205259847301
grupo servicios,0.002001421899102866
nombrar,0.0019988204554159048
informativas,0.001998800644702863
criminal,0.0019982956282239323
líderes,0.0019966869705067185
aquel,0.0019956388822123727
basada,0.0019933910127598415
alegatos,0.001992239646660981
cargos,0.00199052139163112
suscribe,0.0019888730248505703
iniciativa,0.0019871517162448667
administrativo,0.0019864852279513428
labernia,0.00198505281835787
exclusivamente,0.0019849244426938823
criterio,0.0019828007199478837
disponer,0.0019798228157865724
actuar,0.001979676108542519
juramento,0.0019792178675119665
tenido conocimiento,0.0019786166577351
ingles,0.0019755344910480045
declaración general,0.001974962212865529
junto,0.0019742715467059436
anexo,0.0019741386796176224
don antonio,0.0019719393040751403
aportado,0.0019701917046441118
comienzo,0.001969563922956821
exige,0.0019671162662506436
actuales,0.0019670669247561787
solamente,0.001966843729157465
regimientos,0.0019662964808562057
almirante,0.0019649378006190194
estado necesidad,0.001964909801130469
finalizar,0.0019638222938585543
sesión mañana,0.00196309534930773
carrillo,0.0019625395006230987
disolución,0.0019621345903502972
hernández,0.0019597438921514815
encontraban,0.001958376849219589
ume,0.001957008283941156
sierra,0.001956644657978667
provocado,0.0019558001546254164
entrega,0.0019554467401157777
altas,0.0019549118849886966
galiano,0.0019538109420431044
alcalá galiano,0.0019538109420431044
extremos,0.00195187353665472
tono,0.001950255943726016
numerosas,0.0019480897334120464
blanco,0.0019470670990446696
muchas,0.0019466928452816076
lázaro,0.0019462779018885126
ricardo,0.0019462280337812065
cartagena,0.001942880306817697
camino,0.0019425235973292707
nuevas,0.0019378050992674587
espíritu,0.0019360032508168015
sucesivamente,0.0019357634344430396
diligencia,0.0019355247445274437
ámbito,0.001935388991368608
acepta,0.0019350709834770274
mañana día,0.0019348959477278511
llega,0.001932629373445874
penal,0.0019309493308976762
utilizado,0.0019294329566884364
temor,0.0019291174095032327
agentes,0.0019268351712435673
quedan,0.0019258329177842084
coronel meer,0.0019255969054385895
llamando,0.0019251708226253592
estuvieron,0.0019251150168964125
finalidad,0.0019250907591510632
extranjero,0.0019250245370651716
distintas,0.0019248715624390178
nombrado,0.0019241572877878607
atentado,0.0019240046243374019
rodriguez,0.001921603800444858
coronel jefe,0.0019197223852009183
tomado,0.0019191993830480034
núcleo,0.0019191477786888046
leer,0.0019183292347171139
concretamente,0.001917041862894579
comandos,0.0019163272113064149
cinco,0.0019163060356123336
escrito defensa,0.0019159792059157625
resaltar,0.0019155621804001536
aceptar,0.001915254832564814
salido,0.0019150331653732047
gestiones,0.001913746312246689
empleo,0.0019135410399355502
instancias,0.001911898783113238
sesion interrogatorio,0.0019113514568112459
encuentran,0.0019106171642676627
creación,0.0019102906359308965
limitado,0.0019073197199525854
letrados defensores,0.0019072542260717815
componentes,0.0019067093083163576
pocos,0.0019050594646911148
considerarse,0.0019046998457968663
enseñanza,0.0019043247983526082
provocar,0.0019042133964209393
pretendiendo,0.0019041451963207174
televisión,0.0019034230994297377
diez,0.0019015008462770254
revisión,0.0019010976700457858
terroristas,0.0018999066398615748
palacio zarzuela,0.001897843969270695
tuvo lugar,0.0018972020159079683
llevó,0.0018950922501854493
crítica,0.001895085692696269
garcía villalonga,0.0018932539096287698
profesional,0.0018916697057950516
credibilidad,0.0018903943013507442
pza,0.0018892140828147854
personalmente,0.001889034920319656
ciertas,0.0018863515887318476
paisanos,0.0018846651910639717
autorizado,0.0018844757973726736
existían,0.0018779907606818072
tipos,0.0018764802027796154
compañía,0.0018760218965851233
parecen,0.0018751198653204717
relator,0.0018745398746915572
momento actual,0.0018740257523890997
tcol mas,0.001874017184675533
henares,0.0018727632230781794
horas día,0.0018726098045819995
empresas,0.0018697226601728837
deseo,0.0018675116247035934
toquero,0.0018652928365523013
absoluto,0.0018636744836569813
inicialmente,0.001863234980328794
víctimas,0.0018624009706835992
culpabilidad,0.0018620348044646534
capó,0.0018611286201073293
concluido,0.0018609210678237073
hotel palace,0.001860530167489691
argumentos,0.0018602505873120754
eximente,0.0018598680473997683
supuesto,0.0018585041001735044
zona congreso,0.0018580499781322237
reforma,0.0018562647137167372
ordenado,0.0018557129381051188
eventual,0.0018547293162043304
retirar,0.0018541166739557112
tener conocimiento,0.001852209686548682
contestación,0.0018502533870990076
trabaja,0.001849262324827912
pleno,0.0018481273954408942
lavilla,0.0018478224059844332
libertad provisional,0.0018468518797795936
participar,0.0018451221378876107
plá,0.0018451025077407105
arrestado,0.001844902764228974
esperaba,0.0018403353269274636
ingenieros,0.0018392735269418467
propósitos,0.0018391803528313322
aquella,0.0018371922436857578
ortega,0.0018368150715416607
conciencia,0.0018367532628760324
subordinados,0.0018366719334642805
independientemente,0.0018345221412721878
escritos,0.0018337685563763863
contestar,0.001833180678691675
plena,0.001833038423410402
teléfonos,0.0018326093607926779
cuarteles,0.0018322937757206238
misma línea,0.0018320026306329375
superiores,0.0018318221182310101
demás,0.0018306883438391041
mesa,0.0018286545574839753
dos directivos,0.001827164689378869
interviene,0.0018268998473896926
ocurridos,0.0018258094870222037
puso,0.0018254224285184362
califica,0.001824458136762447
conocidos,0.0018240791223888997
vicente gomez,0.0018230915898024794
comenzó,0.0018222283381723718
carranco,0.0018213548697190462
boza carranco,0.0018213548697190462
activa,0.0018208904120811942
corte,0.001820876539728503
rendición,0.0018199072831122055
ayuda,0.0018196396143110056
mayores,0.0018186804433972096
cuyo,0.0018177629298274992
dura,0.0018167644861602611
muerte,0.0018146028453915723
partidos políticos,0.0018145877595202855
dirigidos,0.001813776786673395
recogidas,0.0018124710639450309
panfletos,0.0018117772414066296
controlado,0.0018105364047112627
rehenes,0.0018104657192356737
expresión,0.0018101060998510098
presentado,0.0018090452355569375
edad,0.001806264819817856
josé antonio,0.0018058902332874411
energía,0.001805539786714468
general cuerpo,0.0018053601672396633
causa baja,0.0018042361753317466
comité ejecutivo,0.0018039870793684983
establece,0.0018037997280128627
considerado,0.0018037083488192547
gral prieto,0.0018036550546860486
pronto,0.001803199742940231
desarrollo vista,0.0018016561256993843
laina,0.0018016306393880748
vecino,0.0017981423083564515
apartado,0.0017969744800795636
titulado,0.0017964272441936696
relativo,0.00179452447611916
conseguido,0.0017939423519193608
lérida,0.0017909847322850232
tercio,0.0017865641802164306
vigente,0.0017846215634364654
ministros,0.0017842918340197627
visita,0.0017836367354255051
publicación,0.0017810365436586458
prevista,0.0017786037562528647
ninguno,0.001778327861519759
relieve,0.0017782806120235034
norte,0.001776824874530391
obtener,0.0017762077639844023
entidad,0.0017754875974667253
military,0.0017739519241612984
consta,0.0017724836755432802
gabeiras montero,0.0017714950113636658
declaración coronel,0.00177117255544334
equipo,0.0017700978960132352
pudieran,0.001768059267980585
salvador,0.001766802359409431
decidió,0.001763706512064149
colaboración,0.0017613764859503367
sesión horas,0.0017610312913240566
interrogar,0.001759940222587672
públicas,0.0017581270380421338
justificación,0.0017579961166552575
serían,0.0017578975932251966
comunicación social,0.0017569970502934688
ciudad,0.0017566704228319803
auténtico,0.0017536980355397562
aparecido,0.0017533123095828402
encima,0.0017532236311421966
maria,0.0017495411620461804
recibidas,0.0017493345150908465
baja unidad,0.0017489720824534047
facultad,0.0017488491447969143
capitán bobis,0.0017479147596131713
mensaje rey,0.001747896943138577
título personal,0.0017477126688210008
carricondo,0.0017469901506091585
aumento,0.0017467366873949953
llamar,0.001746139845904719
politico,0.0017460900715920416
conversaciones telefónicas,0.0017444360249354255
sesión tarde,0.0017435092929374736
fondos,0.0017433069366833767
violencia,0.0017432973048125953
asamblea,0.0017417880751753535
role,0.0017391121934384507
periódico,0.0017384192517598263
reciente,0.0017383278463108185
realizado,0.001737058456346004
asistente,0.0017369308673961675
comentar,0.0017336813393556035
expresar,0.0017335956101021967
señalado,0.0017334911326340914
punto vista,0.0017320549004487158
suspende,0.001732045260169291
dieron,0.0017319216502975799
sale,0.0017314778557256058
vaya,0.0017314665108440392
tuvo conocimiento,0.0017310684627753013
improcedente,0.0017310053281583433
fdo,0.0017299740503693936
implicación rey,0.001729502296048437
hija,0.0017284690848014526
fascistas,0.0017284356818263046
tambien,0.0017281723537863115
virtud,0.0017279381716009832
fuerte,0.0017258979809313417
impide,0.0017258027587715098
extiende,0.0017237989169729575
convencer,0.001723670051633433
